plugin_id,plugin_type,plugin_name,plugin_status,actionability_state,recommendation_count,actionable_via_discovery,reason_code,reason_code_detail,recommended_next_step,next_step_lane_id,expected_post_state,finding_count,finding_kind_preview,plugin_summary
analysis_action_search_mip_batched_scheduler_v1,analysis,Action Search (MIP Batched Scheduler),ok,actionable,3,True,,,,already_actionable,actionable,1,actionable_ops_lever,REUSED from baseline_freshman_20260219b
analysis_action_search_simulated_annealing_v1,analysis,Action Search (Simulated Annealing),ok,actionable,3,True,,,,already_actionable,actionable,1,actionable_ops_lever,REUSED from baseline_freshman_20260219b
analysis_actionable_ops_levers_v1,analysis,Actionable Ops Levers (v1),ok,actionable,11,True,,,,already_actionable,actionable,20,actionable_ops_lever,REUSED from baseline_freshman_20260219b
analysis_aft_survival_lognormal_v1,analysis,analysis_aft_survival_lognormal_v1,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_anova_auto,analysis,Anova Auto,ok,explained_non_actionable,0,False,NO_ELIGIBLE_SLICE,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_association_rules_apriori_v1,analysis,Association Rules (Apriori),ok,actionable,1,True,,,,already_actionable,actionable,10,actionable_ops_lever,REUSED from baseline_freshman_20260219b
analysis_attribution,analysis,Attribution Analysis,ok,actionable,5,True,,,,already_actionable,actionable,9,attribution,REUSED from baseline_freshman_20260219b
analysis_bayesian_online_changepoint_studentt_v1,analysis,analysis_bayesian_online_changepoint_studentt_v1,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_bayesian_point_displacement,analysis,Bayesian Point Displacement,ok,actionable,1,True,,,,already_actionable,actionable,3,bayesian_point_displacement,REUSED from baseline_freshman_20260219b
analysis_benfords_law_anomaly_v1,analysis,analysis_benfords_law_anomaly_v1,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,5,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_beta_binomial_overdispersion_v1,analysis,analysis_beta_binomial_overdispersion_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_biclustering_cheng_church_v1,analysis,Biclustering (ProcessÃ—Param Coherence),ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_bocpd_gaussian,analysis,BOCPD Gaussian,ok,actionable,1,True,,,,already_actionable,actionable,7,changepoint,REUSED from baseline_freshman_20260219b
analysis_bootstrap_ci_effect_sizes_v1,analysis,analysis_bootstrap_ci_effect_sizes_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_bsts_intervention_counterfactual_v1,analysis,analysis_bsts_intervention_counterfactual_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_burst_detection_kleinberg,analysis,Burst Detection Kleinberg,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_burst_modeling_hawkes_v1,analysis,Burst Modeling (Hawkes-Style),ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_busy_period_segmentation_v2,analysis,Busy Period Segmentation v2,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_capacity_frontier_envelope_v1,analysis,analysis_capacity_frontier_envelope_v1,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_capacity_scaling,analysis,Capacity Scaling Scenario,ok,actionable,5,True,,,,already_actionable,actionable,8,capacity_scaling,REUSED from baseline_freshman_20260219b
analysis_cca_crossblock_association_v1,analysis,analysis_cca_crossblock_association_v1,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_chain_makespan,analysis,Chain Makespan Analysis,ok,actionable,1,True,,,,already_actionable,actionable,10,chain_makespan,REUSED from baseline_freshman_20260219b
analysis_change_impact_pre_post,analysis,Change Impact Pre Post,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_change_score_consensus_v1,analysis,analysis_change_score_consensus_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_changepoint_energy_edivisive,analysis,Changepoint Energy Edivisive,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_changepoint_method_survey_guided,analysis,Changepoint Method Survey Guided,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,22,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_changepoint_pelt,analysis,Changepoint Pelt,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,20,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_chi_square_association,analysis,Chi Square Association,ok,actionable,1,True,,,,already_actionable,actionable,40,chi_square_association,REUSED from baseline_freshman_20260219b
analysis_circular_time_of_day_drift_v1,analysis,analysis_circular_time_of_day_drift_v1,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_close_cycle_capacity_impact,analysis,Close Cycle Capacity Impact,ok,explained_non_actionable,0,False,CAPACITY_IMPACT_CONSTRAINT,,Capacity impact was not applicable for current slices; expand eligible slice coverage or provide modeled scenario inputs for capacity simulation.,capacity_slice_expansion,actionable_or_deterministic_explained_non_actionable,2,close_cycle_capacity_impact,REUSED from baseline_freshman_20260219b
analysis_close_cycle_capacity_model,analysis,Close Cycle Capacity Model,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,6,close_cycle_capacity_model,REUSED from baseline_freshman_20260219b
analysis_close_cycle_change_point_v1,analysis,Close Cycle Change Point (Heuristic),ok,actionable,3,True,,,,already_actionable,actionable,1,close_cycle_change_point,REUSED from baseline_freshman_20260219b
analysis_close_cycle_contention,analysis,Close Cycle Contention Analysis,ok,actionable,1,True,,,,already_actionable,actionable,11,close_cycle_contention,REUSED from baseline_freshman_20260219b
analysis_close_cycle_duration_shift,analysis,Close Cycle Duration Shift Analysis,ok,actionable,3,True,,,,already_actionable,actionable,10,close_cycle_duration_shift;spillover_past_eom,REUSED from baseline_freshman_20260219b
analysis_close_cycle_revenue_compression,analysis,Close Cycle Revenue Compression,ok,explained_non_actionable,0,False,NO_REVENUE_COMPRESSION_PRESSURE,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,close_cycle_revenue_compression,REUSED from baseline_freshman_20260219b
analysis_close_cycle_start_backtrack_v1,analysis,Close Cycle Start Backtrack v1,ok,actionable,5,True,,,,already_actionable,actionable,365,close_cycle_start_backtracked,REUSED from baseline_freshman_20260219b
analysis_close_cycle_uplift,analysis,Close Cycle Uplift Analysis,ok,explained_non_actionable,0,False,EXCLUDED_BY_PROCESS_POLICY,,Current target is policy-blocked (chain-bound/non-adjustable). Promote the nearest modifiable parent process target and rerun.,policy_parent_promotion,actionable_or_deterministic_explained_non_actionable,3,close_cycle_share_shift,REUSED from baseline_freshman_20260219b
analysis_close_cycle_window_resolver,analysis,Close Cycle Window Resolver,ok,actionable,5,True,,,,already_actionable,actionable,366,close_cycle_window_resolved;close_cycle_indicators,REUSED from baseline_freshman_20260219b
analysis_cluster_analysis_auto,analysis,Cluster Auto,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,cluster_analysis_auto,REUSED from baseline_freshman_20260219b
analysis_competing_risks_cif_v1,analysis,analysis_competing_risks_cif_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_concurrency_reconstruction,analysis,Concurrency Reconstruction,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,2,concurrency_summary,REUSED from baseline_freshman_20260219b
analysis_conformal_feature_prediction,analysis,Conformal Feature Prediction,ok,actionable,1,True,,,,already_actionable,actionable,362,anomaly,REUSED from baseline_freshman_20260219b
analysis_conformance_alignments,analysis,Conformance Alignments,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_conformance_checking,analysis,Conformance Checking,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_constrained_clustering_cop_kmeans_v1,analysis,Constrained Clustering (COP-KMeans),ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_constraints_violation_detector_v1,analysis,analysis_constraints_violation_detector_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_control_chart_cusum,analysis,Control Chart Cusum,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,30,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_control_chart_ewma,analysis,Control Chart Ewma,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,30,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_control_chart_individuals,analysis,Control Chart Individuals,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,30,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_control_chart_suite,analysis,Control Chart Suite,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,30,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_copula_dependence,analysis,Copula Dependence,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_cur_decomposition_explain_v1,analysis,CUR Decomposition Explainability,ok,actionable,1,True,,,,already_actionable,actionable,1,leftfield_signal,REUSED from baseline_freshman_20260219b
analysis_cusum_on_model_residuals_v1,analysis,analysis_cusum_on_model_residuals_v1,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_daily_pattern_alignment_dtw_v1,analysis,Daily Pattern Alignment (DTW),ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_density_clustering_hdbscan_v1,analysis,Density Clustering (HDBSCAN),ok,actionable,1,True,,,,already_actionable,actionable,20,actionable_ops_lever,REUSED from baseline_freshman_20260219b
analysis_dependency_community_leiden_v1,analysis,Dependency Community Detection (Leiden),ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_dependency_community_louvain_v1,analysis,Dependency Community Detection (Louvain),ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_dependency_critical_path_v1,analysis,Dependency Critical Path (Proxy),ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_dependency_graph_change_detection,analysis,Dependency Graph Change Detection,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_dependency_resolution_join,analysis,Dependency Resolution Join,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,dependency_lag_summary,REUSED from baseline_freshman_20260219b
analysis_determinism_discipline,analysis,Determinism Discipline,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,determinism_discipline_summary,REUSED from baseline_freshman_20260219b
analysis_diffusion_maps_manifold_v1,analysis,Diffusion Maps Manifold Drift,ok,actionable,1,True,,,,already_actionable,actionable,1,leftfield_signal,REUSED from baseline_freshman_20260219b
analysis_dirichlet_multinomial_categorical_overdispersion_v1,analysis,analysis_dirichlet_multinomial_categorical_overdispersion_v1,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_discrete_event_queue_simulator_v1,analysis,Discrete-Event Queue Simulator,ok,actionable,1,True,,,,already_actionable,actionable,1,actionable_ops_lever,REUSED from baseline_freshman_20260219b
analysis_distance_correlation_screen_v1,analysis,analysis_distance_correlation_screen_v1,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_distance_covariance_dependence_v1,analysis,analysis_distance_covariance_dependence_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_distribution_drift_suite,analysis,Distribution Drift Suite,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,22,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_distribution_shift_wasserstein_v1,analysis,Distribution Shift (Wasserstein/EMD),ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_dmd_koopman_modes_v1,analysis,Dynamic Mode Decomposition Koopman Modes,ok,actionable,1,True,,,,already_actionable,actionable,1,leftfield_signal,REUSED from baseline_freshman_20260219b
analysis_dp_gmm,analysis,DP GMM,ok,actionable,1,True,,,,already_actionable,actionable,2,cluster,REUSED from baseline_freshman_20260219b
analysis_drift_adwin,analysis,Drift Adwin,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_dynamic_close_detection,analysis,Dynamic Close Window Detection,ok,actionable,5,True,,,,already_actionable,actionable,8,close_cycle_roll;close_cycle_indicators,REUSED from baseline_freshman_20260219b
analysis_ebm_action_verifier_v1,analysis,EBM Action Verifier (Kona Layer),ok,actionable,1,True,,,,already_actionable,actionable,5,verified_action,REUSED from baseline_freshman_20260219b
analysis_effect_size_report,analysis,Effect Size Report,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,9,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_empirical_bayes_shrinkage_v1,analysis,Empirical Bayes Shrinkage Rankings,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_energy_distance_two_sample_v1,analysis,analysis_energy_distance_two_sample_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_event_count_bocpd_poisson,analysis,Event Count Bocpd Poisson,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_evt_gumbel_tail,analysis,Evt Gumbel Tail,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,5,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_evt_peaks_over_threshold,analysis,Evt Peaks Over Threshold,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,4,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_factor_analysis_auto,analysis,Factor Auto,ok,explained_non_actionable,0,False,NO_ACTIONABLE_FINDING_CLASS,,"Emit a direct-action finding kind (`actionable_ops_lever`, `ideaspace_action`, or `verified_action`) with process target and modeled delta fields.",direct_action_contract,actionable_or_deterministic_explained_non_actionable,1,factor_analysis_auto,REUSED from baseline_freshman_20260219b
analysis_factor_rotation_varimax_v1,analysis,analysis_factor_rotation_varimax_v1,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_fisher_exact_enrichment_v1,analysis,analysis_fisher_exact_enrichment_v1,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,30,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_frequent_directions_cov_sketch_v1,analysis,Frequent Directions Covariance Sketch,ok,actionable,1,True,,,,already_actionable,actionable,1,leftfield_signal,REUSED from baseline_freshman_20260219b
analysis_frequent_itemsets_fpgrowth_v1,analysis,Frequent Param Sets (FP-Growth),ok,actionable,1,True,,,,already_actionable,actionable,10,actionable_ops_lever,REUSED from baseline_freshman_20260219b
analysis_fused_lasso_trend_filtering_v1,analysis,analysis_fused_lasso_trend_filtering_v1,ok,explained_non_actionable,0,False,PLUGIN_PRECONDITION_UNMET,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_not_applicable,REUSED from baseline_freshman_20260219b
analysis_gam_spline_regression_v1,analysis,analysis_gam_spline_regression_v1,ok,explained_non_actionable,0,False,OBSERVATION_ONLY,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,plugin_observation,REUSED from baseline_freshman_20260219b
analysis_garch_volatility_shift_v1,analysis,analysis_garch_volatility_shift_v1,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
analysis_gaussian_copula_shift,analysis,Gaussian Copula Shift,ok,actionable,1,True,,,,already_actionable,actionable,5,dependence_shift,REUSED from baseline_freshman_20260219b
analysis_gaussian_knockoffs,analysis,Gaussian Knockoffs,ok,actionable,1,True,,,,already_actionable,actionable,42,feature_discovery,REUSED from baseline_freshman_20260219b
analysis_geometric_median_multivariate_location_v1,analysis,analysis_geometric_median_multivariate_location_v1,ok,explained_non_actionable,0,False,NO_STATISTICAL_SIGNAL,,Add or extend recommendation adapters for this plugin's finding families.,adapter_extension,actionable_or_deterministic_explained_non_actionable,1,analysis_no_action_diagnostic,REUSED from baseline_freshman_20260219b
